"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2021","20,200.65","20,188.62","20,244.20","20,110.08","211.24M","0.22%"
"06/21/2021","20,156.36","20,067.40","20,222.55","20,013.93","200.46M","0.78%"
"06/18/2021","19,999.59","20,024.88","20,122.97","19,978.25","477.52M","-0.72%"
"06/17/2021","20,144.04","20,204.27","20,246.62","20,083.75","270.32M","-0.43%"
"06/16/2021","20,230.96","20,231.82","20,295.18","20,194.71","227.01M","0.00%"
"06/15/2021","20,231.32","20,202.76","20,269.90","20,198.42","221.30M","0.37%"
"06/14/2021","20,157.65","20,118.64","20,163.49","20,102.26","276.87M","0.10%"
"06/11/2021","20,138.35","20,099.26","20,155.92","20,075.42","164.74M","0.44%"
"06/10/2021","20,049.47","20,066.76","20,081.06","19,969.70","213.98M","0.24%"
"06/09/2021","20,002.27","20,046.34","20,047.11","19,960.94","217.09M","-0.32%"
"06/08/2021","20,065.92","20,052.68","20,106.20","20,006.76","246.51M","0.15%"
"06/07/2021","20,035.30","20,053.79","20,067.19","19,994.55","241.19M","0.03%"
"06/04/2021","20,029.19","20,028.14","20,050.36","19,973.24","191.29M","0.44%"
"06/03/2021","19,941.39","19,941.12","20,011.05","19,906.84","250.96M","-0.15%"
"06/02/2021","19,971.15","20,043.08","20,043.08","19,940.37","251.30M","-0.02%"
"06/01/2021","19,976.01","19,909.08","20,022.13","19,909.08","283.36M","1.24%"
"05/31/2021","19,730.99","19,905.82","19,909.58","19,705.81","102.26M","-0.61%"
"05/28/2021","19,852.18","19,876.50","19,904.79","19,841.04","227.00M","0.39%"
"05/27/2021","19,774.41","19,768.05","19,835.27","19,752.47","465.08M","0.15%"
"05/26/2021","19,745.47","19,654.23","19,763.67","19,634.58","228.17M","0.93%"
"05/25/2021","19,564.12","19,621.27","19,679.86","19,553.78","232.16M","0.19%"
"05/21/2021","19,527.30","19,614.78","19,614.78","19,507.75","171.94M","-0.08%"
"05/20/2021","19,542.95","19,444.69","19,582.36","19,420.59","210.29M","0.65%"
"05/19/2021","19,417.03","19,348.20","19,440.45","19,224.23","271.84M","-0.46%"
"05/18/2021","19,507.05","19,477.14","19,556.89","19,414.11","203.66M","0.17%"
"05/17/2021","19,474.65","19,341.90","19,475.54","19,320.12","246.78M","0.56%"
"05/14/2021","19,366.69","19,206.15","19,393.28","19,202.73","228.57M","1.21%"
"05/13/2021","19,135.81","19,100.82","19,209.96","19,063.95","239.04M","0.15%"
"05/12/2021","19,107.77","19,216.29","19,259.01","19,067.70","246.14M","-0.86%"
"05/11/2021","19,274.04","19,185.50","19,295.61","19,090.28","267.42M","-0.45%"
"05/10/2021","19,361.88","19,503.60","19,543.88","19,361.88","272.99M","-0.57%"
"05/07/2021","19,472.74","19,330.79","19,491.51","19,317.27","249.44M","0.94%"
"05/06/2021","19,290.98","19,313.32","19,320.30","19,181.87","244.32M","-0.10%"
"05/05/2021","19,310.74","19,259.06","19,340.26","19,219.07","246.33M","0.64%"
"05/04/2021","19,188.03","19,207.24","19,231.23","19,052.41","227.75M","-0.13%"
"05/03/2021","19,213.16","19,193.56","19,276.09","19,193.56","185.82M","0.55%"
"04/30/2021","19,108.33","19,196.48","19,227.37","19,084.96","199.40M","-0.77%"
"04/29/2021","19,255.92","19,413.49","19,439.82","19,221.70","198.63M","-0.52%"
"04/28/2021","19,356.95","19,235.89","19,403.54","19,217.59","191.68M","0.95%"
"04/27/2021","19,175.09","19,205.47","19,241.61","19,123.41","184.48M","0.02%"
"04/26/2021","19,170.56","19,109.86","19,186.75","19,104.90","191.57M","0.36%"
"04/23/2021","19,102.33","19,055.95","19,126.13","19,033.54","170.65M","0.37%"
"04/22/2021","19,031.64","19,148.37","19,148.37","18,988.68","171.68M","-0.58%"
"04/21/2021","19,143.25","19,022.88","19,152.82","19,022.88","168.59M","0.54%"
"04/20/2021","19,040.78","19,106.71","19,119.74","18,967.09","198.04M","-0.85%"
"04/19/2021","19,204.42","19,341.21","19,364.63","19,180.01","192.89M","-0.76%"
"04/16/2021","19,351.32","19,380.68","19,380.68","19,293.78","238.41M","0.15%"
"04/15/2021","19,321.92","19,252.99","19,337.17","19,249.74","202.96M","0.78%"
"04/14/2021","19,171.66","19,263.60","19,312.30","19,163.37","205.08M","-0.17%"
"04/13/2021","19,203.70","19,249.32","19,256.37","19,182.04","221.51M","0.01%"
"04/12/2021","19,201.28","19,220.05","19,252.77","19,161.73","228.01M","-0.14%"
"04/09/2021","19,228.03","19,183.32","19,228.03","19,157.26","183.70M","0.00%"
"04/08/2021","19,228.87","19,157.02","19,228.87","19,089.12","225.41M","0.52%"
"04/07/2021","19,129.07","19,138.20","19,177.96","19,099.15","215.46M","0.13%"
"04/06/2021","19,104.14","19,083.26","19,153.00","19,058.86","206.26M","0.41%"
"04/05/2021","19,026.79","19,062.27","19,082.65","19,017.25","214.81M","0.19%"
"04/01/2021","18,990.32","18,799.85","18,993.81","18,772.73","216.03M","1.55%"
"03/31/2021","18,700.67","18,727.33","18,786.81","18,687.85","272.26M","-0.03%"
"03/30/2021","18,705.56","18,647.70","18,733.70","18,606.57","201.11M","-0.07%"
"03/29/2021","18,719.22","18,707.70","18,760.01","18,613.94","236.51M","-0.18%"
"03/26/2021","18,752.58","18,683.42","18,758.57","18,591.24","221.37M","0.54%"
"03/25/2021","18,651.10","18,553.25","18,674.62","18,460.60","258.15M","0.12%"
"03/24/2021","18,628.29","18,744.38","18,789.83","18,626.39","237.79M","-0.22%"
"03/23/2021","18,669.80","18,791.69","18,824.72","18,642.52","252.58M","-0.77%"
"03/22/2021","18,815.13","18,838.35","18,852.36","18,772.57","211.02M","-0.21%"
"03/19/2021","18,854.00","18,836.70","18,883.68","18,721.74","602.54M","0.09%"
"03/18/2021","18,836.47","18,923.95","18,989.62","18,813.31","266.47M","-0.77%"
"03/17/2021","18,983.10","18,840.81","19,037.13","18,820.91","271.25M","0.58%"
"03/16/2021","18,874.01","18,974.19","18,974.19","18,854.65","264.01M","-0.43%"
"03/15/2021","18,954.75","18,910.07","18,964.29","18,808.51","266.91M","0.55%"
"03/12/2021","18,851.32","18,794.35","18,853.19","18,725.64","254.10M","0.04%"
"03/11/2021","18,844.57","18,815.06","18,881.17","18,778.80","260.04M","0.83%"
"03/10/2021","18,690.00","18,702.92","18,761.90","18,602.60","242.91M","0.49%"
"03/09/2021","18,599.19","18,565.44","18,711.64","18,556.27","303.91M","0.77%"
"03/08/2021","18,457.78","18,404.07","18,595.72","18,353.35","328.56M","0.42%"
"03/05/2021","18,380.96","18,250.51","18,406.45","17,998.32","327.50M","1.41%"
"03/04/2021","18,125.72","18,281.71","18,354.49","17,950.75","334.46M","-1.06%"
"03/03/2021","18,320.67","18,427.47","18,437.30","18,248.31","269.12M","-0.55%"
"03/02/2021","18,421.60","18,340.18","18,454.37","18,292.25","286.90M","0.67%"
"03/01/2021","18,299.62","18,249.77","18,363.22","18,232.77","269.33M","1.33%"
"02/26/2021","18,060.26","18,203.63","18,219.56","17,929.99","402.54M","-0.90%"
"02/25/2021","18,223.54","18,462.76","18,526.07","18,147.13","337.50M","-1.41%"
"02/24/2021","18,484.53","18,341.91","18,548.87","18,241.87","323.82M","0.84%"
"02/23/2021","18,330.09","18,307.37","18,375.09","18,021.88","289.76M","-0.47%"
"02/22/2021","18,416.74","18,346.96","18,467.33","18,336.20","334.21M","0.18%"
"02/19/2021","18,384.27","18,316.03","18,393.10","18,271.44","268.11M","0.60%"
"02/18/2021","18,274.07","18,304.17","18,351.14","18,207.20","266.20M","-0.55%"
"02/17/2021","18,374.78","18,346.08","18,391.27","18,254.30","273.86M","-0.64%"
"02/16/2021","18,492.72","18,514.41","18,579.68","18,452.51","290.03M","0.18%"
"02/12/2021","18,460.21","18,381.92","18,460.79","18,335.83","253.65M","0.37%"
"02/11/2021","18,392.99","18,462.98","18,481.07","18,325.50","271.16M","-0.35%"
"02/10/2021","18,457.78","18,494.80","18,527.88","18,302.06","258.13M","0.27%"
"02/09/2021","18,408.62","18,369.86","18,421.01","18,334.52","247.76M","0.43%"
"02/08/2021","18,330.26","18,236.43","18,333.83","18,236.43","304.60M","1.07%"
"02/05/2021","18,135.90","18,110.64","18,159.20","18,070.69","232.80M","0.52%"
"02/04/2021","18,041.97","17,954.29","18,072.17","17,929.66","257.75M","0.70%"
"02/03/2021","17,915.91","17,906.57","17,924.73","17,822.24","255.23M","0.23%"
"02/02/2021","17,874.49","17,755.74","17,895.27","17,752.91","261.10M","1.03%"
"02/01/2021","17,692.45","17,527.44","17,716.06","17,487.72","249.64M","2.05%"
"01/29/2021","17,337.02","17,615.78","17,615.78","17,297.75","304.31M","-1.81%"
"01/28/2021","17,657.20","17,571.20","17,711.89","17,537.12","270.83M","1.34%"
"01/27/2021","17,424.43","17,688.17","17,688.17","17,412.20","291.25M","-2.00%"
"01/26/2021","17,779.41","17,945.01","17,945.01","17,774.38","221.43M","-0.71%"
"01/25/2021","17,906.02","17,835.32","17,931.05","17,735.92","246.23M","0.34%"
"01/22/2021","17,845.91","17,812.53","17,869.91","17,790.23","209.35M","-0.39%"
"01/21/2021","17,916.20","18,018.30","18,018.30","17,870.25","226.78M","-0.55%"
"01/20/2021","18,014.91","18,016.42","18,027.52","17,911.50","250.07M","0.32%"
"01/19/2021","17,957.37","17,992.46","18,023.29","17,916.79","249.13M","0.07%"
"01/18/2021","17,944.88","17,889.41","17,967.70","17,889.41","99.22M","0.20%"
"01/15/2021","17,909.03","17,961.61","17,972.73","17,808.86","272.69M","-0.27%"
"01/14/2021","17,958.09","17,974.24","18,025.30","17,948.25","301.01M","0.13%"
"01/13/2021","17,934.74","18,001.34","18,009.98","17,897.17","241.17M","-0.28%"
"01/12/2021","17,985.80","17,981.82","18,009.33","17,894.11","244.66M","0.29%"
"01/11/2021","17,934.45","17,929.97","18,027.20","17,927.20","225.78M","-0.60%"
"01/08/2021","18,042.07","18,057.11","18,058.61","17,935.61","259.27M","0.08%"
"01/07/2021","18,027.57","17,935.25","18,051.75","17,912.83","261.34M","1.12%"
"01/06/2021","17,828.11","17,721.61","17,924.52","17,721.61","310.53M","0.82%"
"01/05/2021","17,682.51","17,543.98","17,694.40","17,543.98","290.34M","0.88%"
"01/04/2021","17,527.77","17,583.36","17,593.81","17,405.43","238.96M","0.54%"
"12/31/2020","17,433.36","17,520.71","17,556.54","17,428.66","158.57M","-0.64%"
"12/30/2020","17,545.81","17,572.25","17,623.11","17,534.08","159.58M","0.01%"
"12/29/2020","17,543.43","17,610.46","17,661.17","17,512.22","205.41M","-0.46%"
"12/24/2020","17,623.88","17,595.89","17,641.69","17,568.49","95.98M","0.17%"
"12/23/2020","17,593.57","17,586.94","17,652.67","17,583.60","185.16M","0.23%"
"12/22/2020","17,552.46","17,538.19","17,572.91","17,478.36","208.02M","0.29%"
"12/21/2020","17,500.89","17,366.95","17,507.65","17,307.45","247.29M","-0.19%"
"12/18/2020","17,534.63","17,675.32","17,676.60","17,517.20","484.41M","-0.67%"
"12/17/2020","17,652.94","17,646.92","17,684.07","17,605.45","247.25M","0.49%"
"12/16/2020","17,567.42","17,570.43","17,600.56","17,480.77","256.85M","0.35%"
"12/15/2020","17,506.48","17,481.80","17,533.07","17,441.76","221.32M","0.68%"
"12/14/2020","17,387.40","17,614.22","17,617.26","17,383.27","297.60M","-0.92%"
"12/11/2020","17,548.92","17,539.52","17,561.83","17,470.92","215.90M","-0.25%"
"12/10/2020","17,593.34","17,478.27","17,603.66","17,452.90","236.32M","0.19%"
"12/09/2020","17,559.86","17,654.17","17,667.96","17,475.12","285.24M","-0.45%"
"12/08/2020","17,639.00","17,541.62","17,654.92","17,541.62","240.04M","0.32%"
"12/07/2020","17,582.35","17,494.73","17,611.48","17,447.32","337.30M","0.35%"
"12/04/2020","17,520.97","17,438.90","17,525.74","17,437.45","310.27M","0.71%"
"12/03/2020","17,398.02","17,386.04","17,452.85","17,381.96","251.03M","0.23%"
"12/02/2020","17,358.21","17,278.08","17,358.29","17,220.89","261.92M","0.35%"
"12/01/2020","17,296.93","17,431.27","17,471.20","17,285.32","296.70M","0.62%"
"11/30/2020","17,190.25","17,339.70","17,339.70","17,124.86","445.83M","-1.19%"
"11/27/2020","17,396.56","17,316.81","17,410.99","17,316.81","187.47M","0.26%"
"11/26/2020","17,351.34","17,306.15","17,366.62","17,301.93","98.81M","0.22%"
"11/25/2020","17,313.07","17,278.42","17,323.83","17,215.54","248.97M","0.22%"
"11/24/2020","17,274.25","17,203.00","17,311.14","17,190.85","322.05M","1.05%"
"11/23/2020","17,094.53","17,067.25","17,137.30","17,035.70","278.90M","0.44%"
"11/20/2020","17,019.10","16,929.37","17,048.87","16,891.59","230.21M","0.65%"
"11/19/2020","16,909.81","16,838.03","16,922.63","16,813.64","223.71M","0.12%"
"11/18/2020","16,889.82","16,972.32","16,990.57","16,884.75","254.88M","-0.34%"
"11/17/2020","16,948.06","16,800.19","16,952.78","16,768.65","264.19M","0.34%"
"11/16/2020","16,889.81","16,791.87","16,889.81","16,733.98","306.57M","1.28%"
"11/13/2020","16,675.64","16,679.49","16,736.25","16,662.37","240.21M","0.56%"
"11/12/2020","16,582.18","16,774.19","16,794.92","16,532.79","268.74M","-1.14%"
"11/11/2020","16,774.14","16,718.35","16,801.02","16,674.90","270.39M","0.96%"
"11/10/2020","16,615.37","16,503.03","16,654.81","16,485.78","311.21M","0.85%"
"11/09/2020","16,475.86","16,550.71","16,715.72","16,465.19","476.66M","1.19%"
"11/06/2020","16,282.83","16,359.35","16,378.55","16,236.62","285.21M","-0.09%"
"11/05/2020","16,298.17","16,232.70","16,318.58","16,223.68","294.46M","1.87%"
"11/04/2020","15,998.74","16,053.66","16,111.67","15,894.24","285.81M","0.37%"
"11/03/2020","15,939.15","15,791.83","15,975.85","15,791.83","194.52M","1.54%"
"11/02/2020","15,696.87","15,684.92","15,724.93","15,569.43","197.14M","0.75%"
"10/30/2020","15,580.64","15,616.02","15,632.32","15,418.46","221.69M","-0.57%"
"10/29/2020","15,670.70","15,633.63","15,738.19","15,514.59","205.66M","0.54%"
"10/28/2020","15,586.57","15,835.10","15,835.10","15,575.13","277.46M","-2.71%"
"10/27/2020","16,020.94","16,084.68","16,104.59","15,999.24","188.79M","-0.36%"
"10/26/2020","16,079.55","16,207.95","16,224.22","15,990.08","219.83M","-1.38%"
"10/23/2020","16,304.08","16,312.57","16,334.83","16,228.60","188.72M","0.15%"
"10/22/2020","16,279.36","16,222.75","16,294.00","16,148.64","202.66M","0.30%"
"10/21/2020","16,230.23","16,246.89","16,313.10","16,203.03","188.60M","-0.26%"
"10/20/2020","16,273.26","16,350.01","16,369.91","16,245.97","213.25M","0.00%"
"10/19/2020","16,274.07","16,483.39","16,490.89","16,261.82","213.18M","-1.00%"
"10/16/2020","16,438.75","16,534.44","16,549.69","16,435.69","176.77M","-0.38%"
"10/15/2020","16,501.03","16,305.11","16,515.18","16,289.96","182.20M","0.28%"
"10/14/2020","16,455.40","16,554.13","16,575.41","16,436.79","224.31M","-0.34%"
"10/13/2020","16,510.83","16,569.88","16,569.88","16,449.83","222.18M","-0.31%"
"10/09/2020","16,562.81","16,584.08","16,611.02","16,518.43","209.62M","0.17%"
"10/08/2020","16,534.54","16,484.97","16,539.13","16,481.57","226.46M","0.65%"
"10/07/2020","16,428.30","16,352.76","16,443.91","16,338.97","205.38M","1.18%"
"10/06/2020","16,236.13","16,454.12","16,455.84","16,205.54","242.77M","-1.06%"
"10/05/2020","16,410.19","16,262.46","16,418.62","16,251.08","219.49M","1.30%"
"10/02/2020","16,199.25","16,021.55","16,213.89","16,005.70","188.13M","0.09%"
"10/01/2020","16,184.54","16,189.66","16,228.45","16,117.25","214.75M","0.39%"
"09/30/2020","16,121.38","16,228.03","16,273.75","16,090.60","262.49M","-0.56%"
"09/29/2020","16,211.52","16,231.19","16,232.58","16,131.51","169.38M","-0.19%"
"09/28/2020","16,242.81","16,237.11","16,286.79","16,185.06","235.69M","1.10%"
"09/25/2020","16,065.35","15,878.15","16,088.83","15,832.02","177.94M","0.96%"
"09/24/2020","15,912.26","15,781.43","15,994.19","15,724.95","206.01M","0.60%"
"09/23/2020","15,817.11","16,183.45","16,195.01","15,816.44","222.69M","-2.02%"
"09/22/2020","16,142.89","16,048.88","16,180.15","16,000.50","194.99M","1.01%"
"09/21/2020","15,981.77","15,981.31","15,981.77","15,763.05","270.46M","-1.34%"
"09/18/2020","16,198.97","16,289.51","16,310.03","16,174.34","532.48M","-0.29%"
"09/17/2020","16,246.72","16,134.54","16,294.32","16,103.07","206.87M","-0.30%"
"09/16/2020","16,295.66","16,495.59","16,495.59","16,295.66","228.99M","-0.83%"
"09/15/2020","16,431.27","16,468.20","16,515.21","16,408.12","208.58M","0.43%"
"09/14/2020","16,360.14","16,314.86","16,373.31","16,295.08","231.70M","0.85%"
"09/11/2020","16,222.46","16,252.12","16,316.79","16,143.15","186.49M","0.23%"
"09/10/2020","16,185.32","16,431.59","16,431.59","16,153.18","215.66M","-1.21%"
"09/09/2020","16,383.60","16,250.42","16,432.74","16,250.42","227.75M","1.76%"
"09/08/2020","16,099.52","16,064.48","16,222.19","15,956.04","282.43M","-0.73%"
"09/04/2020","16,218.01","16,471.93","16,507.20","16,086.24","260.64M","-1.40%"
"09/03/2020","16,448.89","16,675.96","16,720.81","16,386.28","204.79M","-1.49%"
"09/02/2020","16,697.97","16,711.27","16,725.68","16,650.03","212.02M","0.32%"
"09/01/2020","16,644.99","16,533.18","16,644.99","16,462.73","199.99M","0.79%"
"08/31/2020","16,514.44","16,685.48","16,685.48","16,498.08","240.91M","-1.15%"
"08/28/2020","16,705.79","16,780.92","16,781.85","16,681.39","208.79M","-0.15%"
"08/27/2020","16,731.49","16,823.38","16,835.09","16,650.52","188.25M","-0.35%"
"08/26/2020","16,789.97","16,642.55","16,792.69","16,611.41","171.98M","1.04%"
"08/25/2020","16,617.48","16,654.94","16,654.94","16,523.86","158.10M","-0.06%"
"08/24/2020","16,626.64","16,631.70","16,638.96","16,573.19","185.39M","0.66%"
"08/21/2020","16,517.85","16,546.28","16,546.28","16,474.72","170.63M","-0.54%"
"08/20/2020","16,606.76","16,514.89","16,621.85","16,490.64","182.40M","0.18%"
"08/19/2020","16,577.38","16,609.45","16,653.99","16,565.15","213.01M","-0.29%"
"08/18/2020","16,626.06","16,701.73","16,706.57","16,579.02","165.96M","-0.18%"
"08/17/2020","16,656.12","16,627.13","16,663.01","16,600.21","189.27M","0.86%"
"08/14/2020","16,514.61","16,467.10","16,543.01","16,454.00","163.42M","-0.09%"
"08/13/2020","16,530.06","16,553.99","16,587.67","16,471.59","175.05M","-0.27%"
"08/12/2020","16,575.28","16,645.56","16,681.39","16,565.04","221.36M","0.47%"
"08/11/2020","16,497.01","16,579.15","16,640.44","16,486.02","252.38M","-0.65%"
"08/10/2020","16,605.50","16,603.88","16,647.34","16,534.95","224.22M","0.37%"
"08/07/2020","16,544.48","16,544.32","16,567.27","16,492.06","184.33M","-0.21%"
"08/06/2020","16,579.10","16,543.50","16,593.44","16,496.81","224.41M","0.47%"
"08/05/2020","16,501.61","16,454.06","16,507.32","16,440.31","233.40M","0.82%"
"08/04/2020","16,368.03","16,172.64","16,370.78","16,172.64","241.46M","1.23%"
"07/31/2020","16,169.20","16,288.81","16,288.81","16,060.58","215.03M","-0.80%"
"07/30/2020","16,299.29","16,123.08","16,299.29","16,020.55","185.97M","0.03%"
"07/29/2020","16,294.66","16,271.40","16,317.89","16,173.02","188.31M","1.08%"
"07/28/2020","16,121.32","16,139.96","16,189.48","16,085.26","191.26M","-0.25%"
"07/27/2020","16,161.33","16,076.33","16,165.84","16,012.72","183.67M","1.03%"
"07/24/2020","15,997.06","15,980.56","16,006.25","15,928.42","166.47M","-0.13%"
"07/23/2020","16,018.65","16,178.52","16,186.91","15,969.83","196.71M","-0.94%"
"07/22/2020","16,171.06","16,173.18","16,196.41","16,107.73","185.90M","0.05%"
"07/21/2020","16,162.96","16,297.59","16,317.42","16,153.20","222.77M","-0.13%"
"07/20/2020","16,183.66","16,113.35","16,201.72","16,112.27","200.33M","0.37%"
"07/17/2020","16,123.48","16,089.29","16,142.67","16,012.89","163.79M","0.62%"
"07/16/2020","16,024.50","15,965.09","16,069.07","15,957.77","174.88M","-0.24%"
"07/15/2020","16,063.33","15,996.19","16,130.58","15,979.22","238.76M","0.97%"
"07/14/2020","15,908.45","15,625.04","15,923.45","15,573.51","231.73M","1.72%"
"07/13/2020","15,639.41","15,782.60","15,879.73","15,621.04","229.55M","-0.47%"
"07/10/2020","15,713.82","15,582.63","15,717.55","15,546.30","202.76M","0.93%"
"07/09/2020","15,568.64","15,637.73","15,649.14","15,391.73","203.78M","-0.39%"
"07/08/2020","15,629.19","15,637.02","15,706.92","15,533.09","207.83M","0.22%"
"07/07/2020","15,595.50","15,605.33","15,717.72","15,582.44","183.71M","-0.47%"
"07/06/2020","15,669.67","15,765.59","15,797.01","15,643.36","238.09M","0.47%"
"07/03/2020","15,596.75","15,613.21","15,625.09","15,561.60","61.23M","-0.16%"
"07/02/2020","15,622.40","15,694.11","15,828.64","15,613.14","212.04M","0.69%"
"06/30/2020","15,515.22","15,342.59","15,564.85","15,319.44","255.56M","0.82%"
